rating,values
0.46510031725194184,"[85, 49, 147, 8, 8, 277, 0.025]"
0.44666666666666666,"[192, 38, 209, 7, 7, 257, 0.664]"
0.5643504611330699,"[395, 45, 119, 14, 9, 575, 0.384]"
0.46007925407925415,"[430, 44, 205, 9, 10, 533, 0.039]"
0.26102024772613014,"[28, 0.3, 37, 0.5, 0.4, 117, 0.303]"
0.4325147401617991,"[101, 16, 157, 10, 0, 390, 0.135]"
0.6641317941317942,"[164, 49, 183, 7, 9, 378, 0.731]"
0.6677980511832103,"[241, 45, 34, 11, 0, 566, 0.754]"
0.4800826446280992,"[248, 47, 69, 9, 5, 198, 0.656]"
0.3903030303030304,"[105, 22, 124, 12, 4, 140, 0.61]"
0.5074883720930233,"[132, 37, 55, 8, 2, 645, 0.112]"
0.419939393939394,"[348, 36, 188, 10, 2, 467, 0.337]"
0.39650267379679155,"[275, 15, 193, 10, 11, 294, 0.127]"
0.6619922041996732,"[85, 19, 126, 8, 10, 482, 0.268]"
0.4383800904977377,"[85, 6, 42, 9, 9, 117, 0.875]"
0.49011370340573895,"[326, 27, 90, 7, 8, 226, 0.885]"
0.4342917780748664,"[156, 7, 31, 8, 0, 672, 0.233]"
0.4736476101218369,"[366, 46, 92, 13, 1, 582, 0.027]"
0.7869765226522654,"[228, 44, 51, 10, 10, 808, 0.973]"
0.5637626511419616,"[198, 33, 220, 7, 3, 609, 0.185]"
0.5857359307359308,"[76, 33, 94, 8, 4, 420, 0.53]"
0.7131099073637935,"[141, 36, 29, 7, 9, 386, 0.986]"
0.4945512054855121,"[96, 42, 234, 9, 5, 548, 0.189]"
0.5033342533494337,"[77, 9, 158, 9, 6, 341, 0.715]"
0.38381105169340474,"[232, 11, 162, 8, 10, 185, 0.479]"
0.36733333333333335,"[291, 28, 171, 11, 11, 238, 0.003]"
0.3977147950089127,"[364, 15, 159, 7, 10, 176, 0.441]"
0.28599977436314,"[29, 0.8, 38, 0.4, 0.8, 158, 0.449]"
0.3583636363636364,"[390, 38, 189, 7, 2, 255, 0.431]"
0.4050909090909091,"[109, 48, 131, 7, 9, 150, 0.478]"
0.5642317290552586,"[137, 8, 217, 12, 2, 274, 0.885]"
0.37733333333333335,"[228, 47, 62, 7, 4, 118, 0.618]"
0.5921324586066855,"[243, 31, 122, 14, 7, 873, 0.202]"
0.4478671204018798,"[208, 31, 35, 7, 11, 187, 0.263]"
0.5807984804311336,"[110, 21, 40, 9, 8, 343, 0.277]"
0.5775219082719084,"[428, 38, 66, 11, 6, 592, 0.678]"
0.5896708692767088,"[291, 26, 118, 14, 1, 822, 0.262]"
0.5878645031551212,"[148, 30, 128, 7, 4, 437, 0.111]"
0.15162412899043914,"[6, 0.6, 4, 0.6, 0.6, 176, 0.402]"
0.46193803732273286,"[155, 13, 124, 12, 4, 226, 0.995]"
0.61547097001008,"[186, 15, 146, 11, 7, 649, 0.063]"
0.5180101010101011,"[178, 29, 138, 14, 6, 900, 0.016]"
0.8407291666666669,"[380, 24, 106, 10, 8, 832, 0.931]"
0.6219936204146732,"[122, 33, 147, 7, 4, 304, 0.913]"
0.5449654686398873,"[414, 30, 224, 14, 0, 688, 0.148]"
0.7428075597712176,"[277, 37, 52, 14, 10, 853, 0.909]"
0.5654872681184467,"[125, 46, 139, 9, 0, 789, 0.315]"
0.5670404040404041,"[95, 20, 195, 12, 6, 288, 0.625]"
0.4836508403876825,"[57, 45, 80, 12, 3, 494, 0.167]"
0.7838584938220474,"[226, 22, 120, 10, 3, 439, 0.735]"
0.6236657517391512,"[252, 6, 119, 7, 2, 678, 0.739]"
0.3311050348098073,"[384, 9, 48, 8, 2, 318, 0.217]"
0.20446524064171126,"[9, 0.5, 35, 0.6, 0.4, 150, 0.295]"
0.6748187838651416,"[261, 35, 110, 8, 9, 453, 0.433]"
0.674340967583983,"[229, 8, 63, 10, 8, 739, 0.691]"
0.39242424242424256,"[294, 25, 151, 8, 8, 223, 0.311]"
0.49165062388591807,"[143, 32, 213, 12, 2, 255, 0.418]"
0.7501081177775394,"[417, 48, 137, 14, 7, 847, 0.567]"
0.3571348183485298,"[36, 12, 231, 14, 4, 556, 0.064]"
0.5760692640692642,"[313, 32, 55, 11, 6, 315, 0.921]"
0.7254952688944786,"[133, 47, 214, 13, 9, 759, 0.482]"
0.6773751468170075,"[206, 47, 74, 10, 8, 774, 0.396]"
0.6798469079939669,"[209, 16, 86, 8, 5, 520, 0.576]"
0.5490241397021058,"[50, 19, 42, 12, 8, 590, 0.38]"
0.4736363636363637,"[309, 45, 135, 8, 2, 285, 0.975]"
0.5971324354657689,"[82, 27, 35, 8, 11, 162, 0.044]"
0.45608391608391613,"[410, 31, 48, 12, 11, 312, 0.154]"
0.32043137254901966,"[274, 6, 214, 13, 5, 116, 0.743]"
0.6531430976430977,"[103, 31, 42, 11, 10, 216, 0.286]"
0.15510516934046348,"[15, 0.1, 36, 0.8, 0.7, 5, 0.767]"
0.5247971687679718,"[165, 39, 123, 9, 8, 274, 0.432]"
0.1865594276758904,"[17, 0.6, 3, 1.0, 0.5, 149, 0.46]"
0.6391539475017736,"[85, 36, 94, 10, 11, 598, 0.389]"
0.30183244206773613,"[28, 0.1, 30, 0.3, 0.8, 50, 0.834]"
0.4055141500931323,"[211, 11, 98, 9, 10, 267, 0.266]"
0.5748199643493762,"[141, 10, 180, 7, 3, 900, 0.732]"
0.5523611111111113,"[127, 17, 75, 12, 0, 504, 0.433]"
0.7633156309545763,"[322, 15, 204, 12, 11, 812, 0.145]"
0.6267710986548691,"[431, 8, 67, 9, 8, 747, 0.465]"
0.8597770758949007,"[271, 33, 123, 9, 10, 662, 0.979]"
0.5809025540014803,"[355, 9, 141, 14, 9, 619, 0.163]"
0.6137974335979451,"[277, 12, 85, 14, 11, 483, 0.44]"
0.6677980511832103,"[241, 45, 34, 11, 0, 566, 0.754]"
0.3418538324420678,"[197, 13, 173, 11, 4, 173, 0.426]"
0.45469942669942676,"[38, 32, 123, 9, 4, 148, 0.39]"
0.38157901922858123,"[432, 6, 20, 7, 8, 282, 0.575]"
0.4759477124183007,"[52, 39, 66, 8, 1, 765, 0.14]"
0.40098413112473374,"[420, 8, 163, 13, 7, 410, 0.593]"
0.4736969696969698,"[77, 33, 44, 11, 8, 97, 0.876]"
0.23046396740514385,"[23, 0.4, 28, 0.9, 0.9, 42, 0.342]"
0.6683159073413116,"[399, 21, 48, 14, 1, 866, 0.705]"
0.1815129664769134,"[21, 0.3, 32, 0.1, 0.3, 62, 0.205]"
0.5326766298638365,"[155, 10, 100, 11, 8, 789, 0.06]"
0.4787878787878788,"[414, 37, 127, 12, 5, 205, 0.96]"
0.6458065953654191,"[384, 26, 139, 9, 1, 884, 0.317]"
0.4221404958677687,"[414, 29, 86, 13, 8, 264, 0.08]"
0.48247980822423014,"[75, 11, 122, 10, 5, 870, 0.143]"
0.8333837981407703,"[107, 25, 64, 10, 9, 251, 0.935]"
0.6125498867851811,"[111, 47, 83, 13, 6, 629, 0.53]"
0.44054545454545463,"[290, 46, 182, 14, 5, 297, 0.727]"
0.6462488038277514,"[54, 18, 93, 11, 7, 114, 0.905]"
0.47571308850985466,"[91, 13, 207, 7, 5, 211, 0.299]"
0.2583529411764706,"[237, 8, 228, 7, 5, 234, 0.156]"
0.1769352142110763,"[8, 0, 9, 0.6, 0.6, 58, 0.269]"
0.5326299109695337,"[112, 46, 19, 9, 2, 371, 0.435]"
0.47680628110413903,"[111, 9, 81, 14, 1, 519, 0.463]"
0.7419069264069265,"[252, 29, 214, 14, 7, 784, 0.416]"
0.7422503761014401,"[284, 30, 97, 13, 10, 846, 0.724]"
0.5343978919631095,"[84, 26, 230, 7, 8, 368, 0.492]"
0.6892294914097167,"[237, 11, 228, 13, 8, 705, 0.541]"
0.5299776082036491,"[350, 10, 76, 12, 10, 534, 0.372]"
0.3862034632034632,"[407, 21, 42, 7, 6, 196, 0.061]"
0.7744532855911412,"[230, 23, 25, 10, 7, 457, 0.964]"
0.7308807660536499,"[137, 14, 99, 13, 10, 492, 0.962]"
0.8154112554112556,"[325, 24, 198, 8, 9, 798, 0.669]"
0.6996666666666668,"[431, 33, 161, 8, 11, 750, 0.169]"
0.6834660059999326,"[428, 31, 170, 11, 7, 899, 0.101]"
0.31535201488296793,"[202, 8, 83, 8, 6, 229, 0.179]"
0.5826337620460958,"[148, 42, 57, 7, 10, 827, 0.22]"
0.5645098039215687,"[115, 45, 179, 12, 9, 340, 0.375]"
0.3907664884135473,"[23, 0.7, 34, 0.5, 0.9, 46, 0.987]"
0.4818318670576736,"[60, 33, 85, 14, 1, 124, 0.417]"
0.698054258804259,"[197, 37, 131, 13, 11, 888, 0.703]"
0.607153266771764,"[337, 17, 130, 13, 11, 519, 0.009]"
0.4179509140996745,"[417, 25, 25, 12, 6, 121, 0.3]"
0.6938208854342685,"[264, 17, 226, 14, 9, 807, 0.108]"
0.45768160211743103,"[71, 6, 66, 14, 10, 792, 0.173]"
0.7599033026898196,"[251, 17, 160, 10, 9, 445, 0.994]"
0.5106195286195286,"[112, 39, 216, 8, 3, 216, 0.313]"
0.7188912393448477,"[287, 36, 62, 8, 0, 679, 0.882]"
0.3659859055673009,"[222, 24, 172, 8, 2, 344, 0.031]"
0.5427949022274972,"[45, 16, 132, 11, 5, 802, 0.228]"
0.4563250498060188,"[67, 11, 98, 8, 1, 867, 0.364]"
0.6657879420509902,"[185, 37, 85, 14, 6, 479, 0.568]"
0.4158181818181819,"[301, 28, 80, 8, 4, 183, 0.693]"
0.5088372543324621,"[290, 17, 76, 7, 10, 313, 0.326]"
0.11397099492930449,"[3, 0.3, 5, 0.5, 0.6, 103, 0.272]"
0.5584826631701633,"[251, 42, 34, 12, 0, 832, 0.351]"
0.4286088154269973,"[272, 41, 42, 14, 9, 308, 0.191]"
0.31139393939393945,"[346, 38, 174, 11, 3, 248, 0.032]"
0.23648484848484852,"[345, 41, 150, 13, 1, 95, 0.024]"
0.5601381420603433,"[77, 7, 74, 7, 8, 868, 0.842]"
0.6935458167330679,"[180, 33, 109, 8, 11, 753, 0.419]"
0.908312925170068,"[358, 28, 192, 8, 5, 735, 0.913]"
0.7388962071912182,"[227, 42, 81, 12, 4, 461, 0.785]"
0.6244637068358,"[133, 30, 233, 11, 5, 602, 0.672]"
0.3971094819159336,"[28, 0.0, 5, 0.3, 0.8, 62, 0.992]"
0.6435617093262725,"[246, 37, 193, 13, 10, 824, 0.002]"
0.44028883763759713,"[68, 14, 186, 9, 8, 422, 0.069]"
0.6664456412465892,"[275, 34, 25, 10, 11, 422, 1.0]"
0.7078284140102323,"[322, 30, 144, 7, 6, 539, 0.564]"
0.3516602221308104,"[15, 0.2, 39, 0.9, 0.8, 156, 0.69]"
0.5563632485325817,"[61, 7, 174, 10, 9, 717, 0.22]"
0.6175812303638392,"[89, 46, 226, 14, 6, 897, 0.267]"
0.29292359702501697,"[21, 0.6, 21, 0.1, 0.9, 58, 0.534]"
0.6025091331432795,"[103, 30, 155, 12, 5, 861, 0.485]"
0.516969696969697,"[417, 24, 216, 7, 10, 424, 0.678]"
0.46956163577522814,"[333, 40, 67, 9, 2, 515, 0.085]"
0.4763565062388593,"[37, 33, 48, 10, 0, 408, 0.424]"
0.5815504240929642,"[238, 27, 128, 14, 1, 811, 0.297]"
0.6773392123805818,"[313, 32, 44, 11, 3, 701, 0.43]"
0.3793048128342247,"[392, 10, 234, 7, 11, 447, 0.199]"
0.6872106400049375,"[279, 33, 137, 7, 8, 491, 0.331]"
0.582930768643615,"[374, 27, 91, 8, 2, 397, 0.997]"
0.6122182408574317,"[347, 13, 47, 8, 2, 785, 0.344]"
0.7031242103250218,"[427, 12, 100, 9, 9, 783, 0.469]"
0.41418181818181826,"[308, 18, 133, 8, 0, 156, 0.92]"
0.4880328198932851,"[37, 35, 204, 9, 9, 301, 0.387]"
0.46061366084895505,"[128, 12, 22, 8, 5, 455, 0.094]"
0.5442368384303868,"[149, 25, 199, 14, 7, 434, 0.328]"
0.3704242424242425,"[375, 23, 131, 12, 9, 247, 0.108]"
0.46128434833774645,"[299, 24, 83, 13, 5, 412, 0.26]"
0.1546123959717066,"[6, 1.0, 9, 0.8, 0.7, 157, 0.338]"
0.6367248315024147,"[147, 49, 45, 13, 3, 571, 0.828]"
0.5077575757575759,"[328, 43, 192, 9, 7, 236, 0.928]"
0.5908497051047389,"[144, 41, 208, 14, 11, 596, 0.154]"
0.7057993512144949,"[397, 23, 84, 12, 5, 766, 0.389]"
0.3470409982174689,"[370, 9, 190, 9, 4, 389, 0.343]"
0.4784242424242425,"[410, 35, 195, 11, 7, 286, 0.7]"
0.5864903581267218,"[92, 17, 202, 13, 3, 220, 0.846]"
0.7693421507395464,"[265, 13, 92, 8, 7, 655, 0.962]"
0.3487272727272727,"[371, 46, 72, 13, 11, 108, 0.174]"
0.47627726462485837,"[104, 31, 53, 8, 2, 374, 0.049]"
0.6608998132698499,"[260, 12, 132, 7, 11, 757, 0.251]"
0.3050909090909091,"[234, 46, 156, 7, 3, 258, 0.084]"
0.275939393939394,"[421, 29, 78, 14, 4, 191, 0.013]"
0.7675113775113775,"[407, 44, 36, 13, 9, 819, 0.687]"
0.4282424242424243,"[352, 25, 101, 9, 9, 196, 0.444]"
0.4907320800068675,"[223, 28, 160, 12, 7, 353, 0.387]"
0.6109051243539233,"[247, 15, 142, 13, 6, 737, 0.034]"
0.4878208205257767,"[158, 14, 41, 8, 1, 635, 0.15]"
0.6187522156769093,"[328, 46, 21, 11, 8, 571, 0.345]"
0.3945737352421605,"[75, 10, 93, 14, 6, 223, 0.159]"
0.35911663507425506,"[233, 7, 234, 13, 11, 347, 0.211]"
0.5023824339653218,"[357, 12, 62, 7, 9, 187, 0.825]"
0.47776804764709735,"[390, 21, 28, 10, 3, 463, 0.497]"
0.47136065460092935,"[428, 19, 159, 13, 1, 437, 0.67]"
0.5620553123621433,"[170, 19, 203, 9, 5, 893, 0.025]"
0.4936969696969698,"[331, 44, 161, 8, 10, 247, 0.736]"
0.547965824574344,"[176, 7, 67, 9, 11, 435, 0.077]"
0.47328341577122063,"[407, 42, 22, 13, 8, 533, 0.315]"
0.3073209886396894,"[29, 0.7, 16, 0.8, 0.2, 134, 0.774]"
0.5654474153297683,"[141, 32, 136, 14, 6, 765, 0.078]"
0.4221450524199341,"[228, 20, 63, 8, 6, 211, 0.058]"
0.5209246960624206,"[79, 24, 123, 8, 3, 835, 0.213]"
0.5435139697813792,"[213, 32, 19, 14, 6, 359, 0.528]"
0.26672727272727276,"[137, 44, 173, 14, 5, 108, 0.023]"
0.6295597352838733,"[95, 29, 73, 9, 10, 261, 0.055]"
0.6370989962418535,"[127, 39, 178, 11, 5, 637, 0.173]"
0.5147056713227999,"[64, 24, 95, 8, 0, 794, 0.354]"
0.6738599791013585,"[67, 26, 104, 7, 7, 609, 0.904]"
0.6232149400986611,"[124, 19, 220, 11, 0, 860, 0.329]"
0.41313321130770797,"[127, 46, 219, 7, 0, 447, 0.008]"
0.38048484848484854,"[226, 39, 208, 12, 11, 101, 0.308]"
0.2473402088107971,"[16, 0.2, 9, 0.6, 0.3, 70, 0.515]"
0.16636925287356324,"[8, 0, 9, 0.6, 0.6, 58, 0.0]"
0.5220967023172907,"[102, 7, 107, 9, 6, 664, 0.318]"
0.2559580519666394,"[12, 0.5, 10, 0.6, 0.2, 137, 0.851]"
0.6331608391608393,"[428, 48, 157, 11, 2, 546, 0.864]"
0.11449910873440289,"[11, 0.1, 22, 0.6, 0.7, 55, 0.087]"
0.6730806317539486,"[167, 48, 137, 13, 11, 401, 0.428]"
0.4747272727272728,"[394, 31, 127, 11, 9, 291, 0.573]"
0.4982441683017223,"[186, 19, 165, 10, 9, 278, 0.515]"
0.414461900558988,"[271, 44, 38, 12, 7, 206, 0.159]"
0.6718424242424244,"[169, 35, 49, 12, 6, 625, 0.724]"
0.5796716267534683,"[163, 16, 147, 10, 0, 460, 0.238]"
0.7726555944055945,"[141, 17, 142, 12, 9, 624, 0.939]"
0.5993829676071056,"[153, 47, 60, 8, 8, 464, 0.226]"
0.5386689066616189,"[168, 7, 56, 11, 10, 791, 0.201]"
0.3317575757575758,"[125, 26, 121, 13, 8, 143, 0.134]"
0.6674515465355513,"[346, 41, 148, 11, 11, 869, 0.014]"
0.5508295166471483,"[231, 9, 183, 11, 1, 758, 0.081]"
0.4772121212121213,"[365, 20, 198, 9, 2, 386, 0.81]"
0.45959053431844965,"[409, 39, 192, 10, 3, 566, 0.054]"
0.42876184134778783,"[374, 15, 33, 13, 8, 257, 0.363]"
0.3746675461117653,"[92, 8, 218, 9, 5, 377, 0.017]"
0.7235299252916982,"[306, 18, 32, 10, 7, 722, 0.486]"
0.6871532930163974,"[182, 13, 141, 12, 5, 764, 0.752]"
0.6896623376623379,"[57, 40, 144, 9, 11, 840, 0.756]"
0.3584556379736646,"[10, 0.7, 31, 0.1, 0.0, 124, 0.859]"
0.8113952812255397,"[388, 25, 141, 11, 10, 813, 0.567]"
0.33728788127051285,"[51, 11, 192, 11, 0, 359, 0.157]"
0.4256363636363637,"[410, 41, 221, 11, 6, 438, 0.257]"
0.7303203463203465,"[329, 32, 48, 8, 0, 770, 0.922]"
0.34728949420677363,"[276, 8, 25, 13, 0, 320, 0.634]"
0.49466666666666675,"[289, 19, 27, 14, 11, 125, 0.599]"
0.2011106614636027,"[29, 1.0, 6, 0.6, 0.5, 185, 0.386]"
0.6041700187717887,"[185, 48, 18, 10, 0, 565, 0.605]"
0.549628228991245,"[37, 11, 155, 13, 6, 543, 0.426]"
0.3025627373479036,"[22, 0.5, 29, 0.8, 0.3, 92, 0.541]"
0.512521348570129,"[343, 47, 75, 14, 2, 533, 0.412]"
0.4435348837209303,"[338, 22, 79, 13, 1, 258, 0.453]"
0.5579041651889507,"[61, 27, 46, 14, 10, 769, 0.273]"
0.3406666666666666,"[261, 42, 146, 7, 5, 101, 0.389]"
0.6726103524515543,"[142, 25, 67, 13, 6, 466, 0.799]"
0.601076809223339,"[247, 45, 169, 13, 2, 778, 0.101]"
0.13038379395938496,"[5, 0.9, 12, 0.8, 0.2, 107, 0.181]"
0.5889854564342295,"[329, 6, 175, 12, 5, 604, 0.164]"
0.2469982174688057,"[160, 7, 189, 7, 8, 188, 0.049]"
0.4686320346320346,"[58, 34, 34, 10, 0, 175, 0.067]"
0.5129680267239324,"[424, 47, 41, 12, 2, 254, 0.93]"
0.5411098737936155,"[162, 26, 155, 8, 1, 898, 0.289]"
0.5594545454545454,"[290, 43, 199, 9, 10, 291, 0.989]"
0.5712840267077557,"[149, 19, 163, 13, 11, 885, 0.04]"
0.3453856662720605,"[164, 9, 196, 7, 1, 262, 0.383]"
0.32587878787878793,"[395, 31, 190, 12, 3, 223, 0.195]"
0.7680175543111324,"[396, 37, 189, 7, 9, 763, 0.322]"
0.013800356506238861,"[24, 0.3, 34, 0.4, 0.3, 5, 0.021]"
0.2729197860962568,"[27, 0.5, 18, 0.8, 0.7, 117, 0.498]"
0.7057993512144949,"[397, 23, 84, 12, 5, 766, 0.389]"
0.6179773011008967,"[214, 18, 28, 11, 10, 801, 0.167]"
0.5395757575757576,"[396, 35, 188, 13, 10, 356, 0.893]"
0.5588461282818213,"[187, 13, 114, 12, 8, 885, 0.216]"
0.6737379781706595,"[305, 39, 192, 8, 5, 869, 0.348]"
0.43587373737373747,"[157, 33, 154, 14, 1, 288, 0.139]"
0.3175080213903743,"[320, 11, 206, 7, 3, 279, 0.389]"
0.5661929008757653,"[234, 12, 65, 12, 4, 782, 0.273]"
0.25110160427807493,"[367, 9, 136, 8, 4, 111, 0.236]"
0.6643536501377412,"[137, 35, 183, 12, 6, 880, 0.676]"
0.5086889658742485,"[129, 25, 85, 14, 1, 761, 0.164]"
0.7199545690183328,"[340, 33, 92, 11, 1, 643, 0.728]"
0.38909090909090915,"[113, 31, 207, 11, 0, 105, 0.8]"
0.7434515253698469,"[125, 15, 216, 14, 5, 785, 0.95]"
0.4308236444137773,"[394, 12, 42, 11, 6, 434, 0.33]"
0.2256390066998587,"[27, 0.7, 35, 0.1, 0.0, 116, 0.069]"
0.750803670507896,"[327, 42, 79, 10, 9, 710, 0.353]"
0.40114185681516373,"[221, 43, 91, 8, 1, 251, 0.475]"
0.757110426296867,"[277, 47, 62, 12, 8, 826, 0.904]"
0.41382842509603085,"[310, 32, 74, 11, 9, 213, 0.066]"
0.3810460676125416,"[135, 19, 18, 12, 1, 173, 0.47]"
0.5199958857504551,"[78, 32, 220, 14, 10, 383, 0.392]"
0.5089157326691574,"[106, 40, 90, 14, 3, 219, 0.339]"
0.3702531194295901,"[93, 9, 111, 8, 5, 121, 0.828]"
0.6330476900149032,"[222, 24, 166, 9, 1, 732, 0.224]"
0.55842720685112,"[160, 31, 68, 9, 4, 736, 0.082]"
0.7931236885947139,"[250, 46, 150, 10, 2, 673, 0.954]"
0.2785433905619665,"[22, 0.5, 25, 1.0, 0.5, 57, 0.587]"
0.5264222518777383,"[154, 8, 114, 13, 9, 557, 0.063]"
0.3523814616755794,"[427, 15, 185, 8, 6, 430, 0.003]"
0.42921212121212127,"[39, 43, 197, 11, 5, 225, 0.264]"
0.3643636363636364,"[401, 28, 160, 9, 2, 231, 0.396]"
0.4662014983786202,"[136, 33, 122, 12, 1, 271, 0.012]"
0.772833744952762,"[350, 29, 105, 12, 11, 773, 0.471]"
0.39345454545454545,"[283, 49, 229, 7, 4, 165, 0.644]"
0.2795757575757576,"[338, 24, 194, 14, 6, 95, 0.061]"
0.6845416325416325,"[343, 17, 108, 13, 7, 666, 0.198]"
0.23450641800804384,"[15, 0.1, 22, 0.1, 0.9, 199, 0.612]"
0.6253117663117664,"[223, 33, 127, 11, 5, 666, 0.074]"
0.38048062015503875,"[133, 17, 177, 8, 3, 215, 0.099]"
0.5719533150530832,"[151, 49, 164, 9, 1, 862, 0.338]"
0.4449625668449199,"[373, 11, 184, 7, 8, 315, 0.792]"
0.3541000770696512,"[427, 9, 82, 14, 5, 377, 0.09]"
0.35615686274509806,"[420, 13, 210, 10, 2, 358, 0.308]"
0.5439393939393942,"[91, 33, 190, 11, 8, 168, 0.376]"
0.3762699724517907,"[38, 29, 85, 14, 3, 176, 0.203]"
0.5015757575757576,"[73, 22, 150, 10, 1, 219, 0.5]"
0.4365032449946328,"[88, 9, 197, 14, 3, 181, 0.34]"
0.7703729603729605,"[202, 38, 210, 13, 7, 650, 0.895]"
0.5695364791611126,"[72, 22, 36, 10, 7, 682, 0.313]"
0.6099226852538435,"[104, 17, 152, 14, 9, 613, 0.233]"
0.4840784313725492,"[378, 15, 172, 12, 5, 269, 0.992]"
0.28336811865081435,"[20, 0.9, 39, 0.8, 0.1, 103, 0.836]"
0.6820649978041283,"[416, 45, 168, 7, 1, 828, 0.337]"
0.6188075531433741,"[194, 49, 117, 13, 11, 804, 0.12]"
0.5686666666666668,"[194, 26, 234, 13, 8, 485, 0.181]"
0.4833852813852814,"[45, 23, 188, 9, 5, 175, 0.461]"
0.3557575757575759,"[367, 32, 198, 8, 4, 203, 0.336]"
0.5189077613161509,"[188, 14, 57, 7, 6, 244, 0.823]"
0.7278986316094094,"[410, 38, 161, 11, 10, 733, 0.211]"
0.5902405021291981,"[152, 12, 77, 7, 11, 779, 0.33]"
0.7668305476287541,"[368, 41, 127, 12, 8, 669, 0.67]"
0.1815129664769134,"[21, 0.3, 32, 0.1, 0.3, 62, 0.205]"
0.09328342245989307,"[7, 0.5, 6, 0.4, 0.2, 9, 0.449]"
0.39236680945581476,"[167, 47, 65, 13, 1, 191, 0.44]"
0.5246726606726607,"[389, 17, 83, 11, 0, 455, 0.737]"
0.547535440239303,"[53, 22, 112, 7, 4, 466, 0.412]"
0.7232499863989991,"[229, 22, 49, 14, 5, 557, 0.948]"
0.49357575757575767,"[88, 38, 220, 8, 5, 300, 0.328]"
0.48944819159335295,"[221, 38, 38, 13, 5, 248, 0.724]"
0.5935061937698581,"[340, 8, 114, 14, 10, 593, 0.327]"
0.3764242424242425,"[410, 42, 106, 13, 6, 247, 0.341]"
0.5882682402114451,"[155, 28, 152, 10, 1, 493, 0.168]"
0.35973618538324426,"[280, 10, 24, 12, 11, 170, 0.146]"
0.8102148934136317,"[217, 44, 177, 8, 4, 634, 0.942]"
0.6080620842572062,"[219, 40, 140, 14, 1, 492, 0.092]"
0.2462388591800357,"[251, 14, 146, 8, 0, 224, 0.038]"
0.29463507568029845,"[3, 0.4, 34, 0.4, 0.1, 173, 0.944]"
0.7194929260002606,"[275, 12, 234, 14, 3, 794, 0.791]"
0.6782103522534997,"[367, 39, 51, 11, 10, 788, 0.028]"
0.41537052341597797,"[308, 37, 31, 12, 2, 220, 0.477]"
0.47436363636363643,"[415, 37, 218, 11, 11, 510, 0.229]"
0.45932889874353294,"[387, 26, 53, 9, 7, 369, 0.215]"
0.7485032413689132,"[358, 33, 161, 12, 3, 603, 0.783]"
0.4841758391085747,"[124, 20, 24, 8, 3, 669, 0.033]"
0.6309519586104954,"[277, 35, 74, 9, 1, 697, 0.297]"
0.786101071412149,"[266, 47, 93, 12, 11, 659, 0.723]"
0.5491249686952168,"[119, 37, 82, 11, 7, 605, 0.016]"
0.39824242424242423,"[242, 44, 159, 7, 1, 244, 0.715]"
0.5511913287898043,"[131, 49, 47, 12, 3, 787, 0.336]"
0.5165771246297562,"[43, 37, 45, 9, 3, 266, 0.496]"
0.6226597356544166,"[60, 44, 42, 13, 7, 752, 0.713]"
0.6525427110612296,"[391, 43, 45, 10, 4, 729, 0.233]"
0.5950594668489407,"[126, 22, 69, 8, 10, 399, 0.135]"
0.3702352941176471,"[364, 11, 179, 10, 3, 195, 0.641]"
0.5279027862517796,"[286, 34, 163, 8, 7, 447, 0.321]"
0.5986325389820537,"[160, 22, 20, 8, 0, 618, 0.74]"
0.5644079254079253,"[413, 41, 117, 9, 6, 650, 0.077]"
0.6372930990578051,"[176, 36, 99, 7, 4, 357, 0.099]"
0.6851111111111112,"[267, 37, 207, 12, 7, 675, 0.087]"
0.6572145535623799,"[431, 26, 196, 14, 4, 897, 0.19]"
0.6407327435141258,"[37, 43, 106, 7, 3, 709, 0.944]"
0.604096755478199,"[118, 41, 215, 12, 4, 679, 0.282]"
0.22311942959001788,"[19, 0.2, 35, 0.8, 0.2, 76, 0.567]"
0.32363636363636367,"[203, 23, 114, 13, 2, 174, 0.348]"
0.7271226021684737,"[153, 45, 58, 10, 6, 654, 0.943]"
0.47557575757575765,"[356, 18, 201, 8, 10, 389, 0.447]"
0.06307404730934145,"[3, 0.1, 36, 1.0, 0.2, 37, 0.071]"
0.697938727938728,"[279, 41, 100, 10, 10, 637, 0.069]"
0.11758288770053478,"[22, 0.9, 29, 0.1, 0.2, 9, 0.58]"
0.5822078475205285,"[73, 11, 19, 10, 7, 488, 0.844]"
0.5005148185148186,"[97, 40, 187, 12, 9, 182, 0.075]"
0.3896969696969697,"[202, 19, 219, 11, 6, 151, 0.442]"
0.3993848607532819,"[242, 18, 58, 14, 2, 247, 0.277]"
0.41478787878787887,"[302, 34, 76, 11, 4, 100, 0.748]"
0.39623171239608845,"[365, 6, 113, 13, 3, 428, 0.13]"
0.5665510597302506,"[100, 31, 59, 9, 8, 173, 0.366]"
0.4456565656565657,"[78, 39, 80, 8, 5, 135, 0.26]"
0.6929376693766939,"[61, 32, 221, 11, 2, 738, 0.834]"
0.2734333142347849,"[15, 0.5, 13, 0.5, 0.7, 112, 0.787]"
0.2943636363636364,"[352, 18, 202, 7, 5, 171, 0.041]"
0.48652442795299944,"[246, 37, 213, 9, 0, 441, 0.177]"
0.47023230584676373,"[397, 33, 27, 10, 4, 581, 0.191]"
0.6342763945184329,"[193, 32, 86, 14, 5, 314, 0.681]"
0.5526556473829202,"[140, 19, 231, 8, 8, 385, 0.249]"
